Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende
FR0000065773;Communication Services;Publishing;https://www.imprimerie-chirat.fr/;Imprimerie Chirat Société Anonyme;6,4;0;0;0;0;0
ES0105590006;Consumer Cyclical;Leisure;https://impulsebodyfitness.com/;Impulse Fitness Solutions, S.A.;13,2;0;0;0;0;0
PTINA0AP0008;Basic Materials;Paper & Paper Products;https://www.inapa.pt/;Inapa - Investimentos, Participações e Gestão, S.A.;0,0302;0,49;0,06;-0,05;0,28;0
BE0974374069;Real Estate;Real Estate Services;https://www.inclusio.be/;Inclusio SA;14,2;46,26;0,31;-0,82;0,62;0
IT0005416281;Basic Materials;Specialty Chemicals;https://www.forestali.it/;Industrie Chimiche Forestali S.p.A.;4,78;9,97;0,48;8,1;0,7;0
IT0005245508;Consumer Cyclical;Auto Parts;https://www.indelb.com/;Indel B S.p.A.;22,6;36,39;0,62;2,71;0,62;0
ES0148396007;Consumer Cyclical;Apparel Retail;https://www.inditex.com/;Industria de Diseño Textil, S.A.;43,15;10,07;4,29;68,49;0,87;1,96
FR0000066219;Industrials;Engineering & Construction;https://www.infe.fr/;Compagnie Industrielle et Financière d'Entreprises SA;61;260,27;0,23;4,44;0,25;2,26
NO0010536048;Healthcare;Health Information Services;https://www.inductsoftware.com/;Induct AS;3,46;0,37;9,35;-2,35;0,37;0
DE0006200108;Industrials;Conglomerates;https://www.indus.de/;INDUS Holding AG;27,7;51,96;0,53;-2,25;0,41;3,06
IT0005186371;Basic Materials;Specialty Chemicals;https://www.denora.com/;Industrie De Nora S.p.A.;13,86;25,23;0,55;2,4;0,8;0
DE0006231004;Technology;Semiconductors;https://www.infineon.com/;Infineon Technologies AG;37,005;14,66;2,52;-29,37;0,65;1,05
FR0011158823;Technology;Software - Infrastructure;https://www.infoclip.com/;Infoclip S.A.;2;0;0;0;0;0
FR0000071797;Technology;Information Technology Services;https://www.infotel.com/;Infotel SA;47,4;34,02;1,39;7,67;0,74;3,38
NL0011821202;Financial Services;Banks - Diversified;https://www.ing.com/;ING Groep N.V.;16,524;314,94;0,05;-0,06;0,05;5,63
SE0017486103;Healthcare;Diagnostics & Research;https://www.inify.com/;INIFY Laboratories AB;9,45;1,82;5,19;7,5;3,17;0
NO0010864036;;;;;0,274;0;0;0;0;0
IT0005037905;Utilities;Utilities - Renewable;https://www.iniziativebrescianespa.it/;Iniziative Bresciane S.p.A.;13,9;32,26;0,43;-0,64;0,36;3,47
ES0105511002;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
ES0105473005;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0010331421;Healthcare;Biotechnology;https://www.innate-pharma.com/;Innate Pharma S.A.;2,41;2,27;1,06;12,68;0,57;0
FR0000064297;;;;;6,59;0;0;0;0;0
IT0005412298;Utilities;Utilities - Regulated Electric;https://www.innovatec.it/;Innovatec S.p.A.;1,084;2,35;0,46;-1,28;0,16;0
IT0005391161;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
LU2290522684;;;;;16,93;0;0;0;0;0
NO0010762792;Financial Services;Banks - Regional;https://www.instabank.no/;Instabank ASA;1,75;20,07;0,09;-0,1;0,13;0
FR0000060451;Basic Materials;Aluminum;https://www.groupe-installux.com/;Installux S.A.;286;0;0;0;0,96;2,23
FR0010908723;Healthcare;Biotechnology;https://integragen.com/;IntegraGen SA;0,64;1,21;0,53;2,46;0,39;0
NO0010955883;Utilities;Utilities - Renewable;https://www.integratedwind.com/;Integrated Wind Solutions ASA;46,8;3,93;11,91;334,29;0,93;0
FR0014003FN0;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
IT0005460016;Financial Services;Capital Markets;https://www.intermonte.it/;Intermonte Partners SIM S.p.A.;2,44;7,81;0,31;-1,38;0,19;0
IT0005455875;Consumer Defensive;Household & Personal Products;https://www.intercos.com/;Intercos S.p.A.;15,24;0;0;0;0;0
IT0005469371;Industrials;Specialty Business Services;https://www.internationalcarecompany.com/;International Care Company S.p.A.;1,22;0,86;1,42;4,21;0,74;0
ES0177542018;Industrials;Airlines;https://www.iairgroup.com/;International Consolidated Airlines Group S.A.;177,6;8,64;20,56;-35,52;0,07;5,05
NO0013119255;Energy;Oil & Gas E&P;https://www.interoil.no/;Interoil Exploration and Production ASA;2;2,26;0,88;-0,84;0,38;0
FR0004024222;Consumer Defensive;Household & Personal Products;https://www.interparfums.fr/;Interparfums SA;48;10,61;4,52;16,05;0,81;1,65
IT0001078911;Industrials;Specialty Industrial Machinery;https://www.interpumpgroup.it/;Interpump Group S.p.A.;44,54;22,98;1,94;56,38;0,6;0,68
IT0000072618;Financial Services;Banks - Regional;https://www.intesasanpaolo.com/;Intesa Sanpaolo S.p.A.;3,769;51,02;0,07;-0,08;0,07;7,2
FR0000064958;Consumer Cyclical;Apparel Manufacturing;https://intexa.fr/;Intexa SA;2,64;3,88;0,68;0,86;4,53;0
FR0011179886;Healthcare;Health Information Services;https://www.intrasense.fr/;Intrasense S.A.;0,32;0,14;2,29;5,33;1,24;0
IT0005337818;Communication Services;Telecom Services;https://www.intred.it/;Intred S.p.A.;9,98;6,46;1,54;-2,91;0,44;0,4
FR0013233012;Healthcare;Biotechnology;https://www.inventivapharma.com/;Inventiva S.A.;3,6;1,32;2,73;-3,53;0,75;0
SE0015811963;;;;;23,68;0;0;0;0;0
BE0974299316;Communication Services;Advertising Agencies;https://www.invibes.com/;Invibes Advertising N.V.;5,4;7,3;0,74;1,84;1,01;0
IT0005090300;Real Estate;Real Estate Services;https://www.inwit.it/;Infrastrutture Wireless Italiane S.p.A.;10,48;2,88;3,64;-2,11;0,47;0
ES0105417002;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0010259150;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.ipsen.com/;Ipsen S.A.;120,8;36,03;3,35;-16,64;0,66;1,19
FR0000073298;Industrials;Consulting Services;https://www.ipsos.com/;Ipsos SA;66,95;29,96;2,23;-10,48;0,57;2,48
IT0001077780;Industrials;Electrical Equipment & Parts;https://www.irce.it/;IRCE S.p.A.;2,17;9,36;0,23;0,62;0,64;1,95
IT0003027817;Utilities;Utilities - Diversified;https://www.gruppoiren.it/;Iren SpA;1,859;6,98;0,27;-0,42;0,27;4,63
IE00BLP58571;Industrials;Marine Shipping;https://www.icg.ie/;Irish Continental Group plc;462;3,47;133,14;-444,23;0,54;2,39
IE00BJ34P519;Real Estate;REIT - Residential;https://www.iresreit.ie/;Irish Residential Properties REIT Plc;0,994;2,45;0,41;-0,9;0,54;3,89
IT0005474108;Financial Services;Credit Services;https://www.isccfintech.it/;Integrated System Credit Consulting Fintech S.p.A.;2,38;1,21;1,97;3,55;0,82;0
ES0109429037;Communication Services;Advertising Agencies;https://www.ispd.com/;ISPD Network, S.A.;3,18;3,55;0,9;-3,42;0,1;0
FR0000072597;Technology;Information Technology Services;https://www.itlink.fr/;IT Link SA;32,6;30,62;1,06;4,83;0,54;0
IT0003057624;Technology;Information Technology Services;https://www.itway.com/;Itway S.p.A.;1,45;2,58;0,56;8,53;0,47;2,69
IT0005211237;Utilities;Utilities - Regulated Gas;https://www.italgas.it/;Italgas S.p.A.;5,415;2,87;1,89;-0,63;0,2;5,1
IT0003411417;Communication Services;Advertising Agencies;https://www.iegexpo.it/;Italian Exhibition Group S.p.A.;5,1;10,62;0,48;-1,02;0,35;0
IT0005075764;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.italianwinebrands.it/;Italian Wine Brands S.p.A.;21;29,94;0,7;-1,71;0,45;1,33
IT0005253205;Consumer Defensive;Packaged Foods;https://www.italmobiliare.it/;Italmobiliare S.p.A.;30,95;38,37;0,81;7,32;0,77;2,94
IT0005336521;Industrials;Electrical Equipment & Parts;https://www.italyinnovazioni.com/;Italy Innovazioni S.p.A.;8,7;0,2;43,5;-79,09;0,86;0
NO0010001118;Technology;Information Technology Services;https://www.itera.no/;Itera ASA;12,1;3,6;3,36;-17,54;0,22;2,44
FR0004026151;Technology;Software - Infrastructure;https://www.itesoft.com/;Itesoft S.A.;4;3,66;1,09;-6,15;0,37;0
NL0015000LU4;Industrials;Farm & Heavy Construction Machinery;https://www.ivecogroup.com/;Iveco Group N.V.;11,44;61,26;0,19;-0,86;0,15;0
IT0005554784;Consumer Cyclical;Footwear & Accessories;https://www.ivisioneyewear.it/;iVision Tech S.p.A.;1,3;0;0;0;0;0
LU0556041001;Consumer Cyclical;Specialty Retail;https://www.ivsgroup.it/;IVS Group S.A.;7,16;7,18;1;-1,46;0,43;0
PTJMT0AE0001;Consumer Defensive;Food Distribution;https://www.jeronimomartins.com/;Jerónimo Martins, SGPS, S.A.;20,52;21,49;0,95;-1,97;0,23;2,9
FR0012872141;Consumer Defensive;Household & Personal Products;https://www.groupe-bogart.com/;Jacques Bogart S.A.;7,46;23,05;0,32;-1,15;0,26;2,38
FR0000033904;Basic Materials;Steel;https://www.jacquetmetals.com/;Jacquet Metals SA;17,9;74,75;0,24;1,78;0,48;4,06
FR0000077919;Communication Services;Advertising Agencies;https://www.jcdecaux.com/;JCDecaux SE;21,56;32,33;0,67;-1,03;0,26;1,98
NL0014332678;Consumer Defensive;Packaged Foods;https://www.jdepeets.com/;JDE Peet's N.V.;22,36;45,23;0,49;-1,34;0,51;0
DE000A2NB601;Technology;Electronic Components;https://www.jenoptik.com/;Jenoptik AG;27,74;29,01;0,96;-8,72;0,56;1,24
BE0003858751;Industrials;Specialty Industrial Machinery;https://www.jensen-group.com/;Jensen-Group NV;38,5;44,36;0,87;3,79;0,65;2,33
IT0005442741;Industrials;Pollution & Treatment Controls;https://jonixair.com/;JONIX S.p.A.;0,465;1,06;0,44;0,55;0,9;0
FR0010680033;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
ES0105636007;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NL0012015705;Consumer Cyclical;Internet Retail;https://www.justeattakeaway.com/;Just Eat Takeaway.com N.V.;14,505;13,94;1,04;-1,66;0,71;0
IT0005572778;Communication Services;Entertainment;https://www.juventus.com/;Juventus Football Club S.p.A.;1,9568;1;1,96;-1,51;0,11;0
NO0010359433;Financial Services;Banks - Regional;https://www.jaerensparebank.no/;Jæren Sparebank;281,5;3609,83;0,08;-0,09;0,14;4,71
DE000KSAG888;Basic Materials;Agricultural Inputs;https://www.kpluss.com/;K+S Aktiengesellschaft;13,355;51,8;0,26;-3,83;0,74;2,31
FR0010722819;Technology;Semiconductors;https://www.kalrayinc.com/;Kalray S.A.;17,7;4,53;3,91;17,52;0,84;0
FR0004007813;Consumer Cyclical;Residential Construction;https://www.kaufmanbroad.fr/;Kaufman & Broad S.A.;31,7;76,88;0,41;-27,33;0,18;6,79
BE0003565737;Financial Services;Banks - Regional;https://www.kbc.com/;KBC Group NV;68,48;895,29;0,08;-0,08;0,07;6,08
BE0003867844;Financial Services;Asset Management;https://www.kbcancora.be/;KBC Ancora SCA;46,4;47,45;0,98;-20,53;0,95;8,46
NL0000852531;Consumer Cyclical;Auto Parts;https://www.kendrion.com/;Kendrion N.V.;12,92;22,02;0,59;-1,8;0,39;3,42
IE00BDC5DG00;Basic Materials;Other Industrial Metals & Mining;https://www.kenmareresources.com/;Kenmare Resources plc;357,5;14,13;25,3;154,76;0,96;0
FR0000121485;Consumer Cyclical;Luxury Goods;https://www.kering.com/;Kering SA;332,05;211,67;1,57;-3,03;0,41;2,11
FR0013156007;;;;;0,724;0;0;0;0;0
IE0004906560;Consumer Defensive;Packaged Foods;https://www.kerry.com/;Kerry Group plc;78,8;33,85;2,33;-7,46;0,61;0,91
FR0004029411;Technology;Information Technology Services;https://www.keyrus.com/;Keyrus S.A.;7,02;15,48;0,45;-0,94;0,14;0
BE0003880979;Technology;Software - Infrastructure;https://www.keyware.com/;Keyware Technologies NV;0,83;1,18;0,7;3,46;0,82;0
NO0010743545;Consumer Cyclical;Specialty Retail;https://www.kid.no/;Kid ASA;152,6;62,54;2,44;-3,27;0,35;7,16
BE0974274061;Communication Services;Entertainment;https://www.kinepolis.com/;Kinepolis Group NV;39,1;36,71;1,07;-1,29;0,18;1,77
IE0004927939;Industrials;Building Products & Equipment;https://www.kingspan.com/;Kingspan Group plc;89;28,15;3,16;-18,16;0,54;0,9
DE000KGX8881;Industrials;Farm & Heavy Construction Machinery;https://www.kiongroup.com/;KION GROUP AG;45,04;91,63;0,49;-0,92;0,34;1,62
NO0003079709;Technology;Electronic Components;https://kitron.com/;Kitron ASA;31,7;2,57;12,33;211,33;0,34;3,37
FR0013374667;Consumer Defensive;Farm Products;https://www.kko-international.com/;KKO International SA;0,0784;0,19;0,41;-0,98;0,36;0
FR0011038348;Communication Services;Advertising Agencies;https://www.klarsen.com/;Klarsen;2,22;1,03;2,16;-1,88;0,18;0
NO0010833262;Industrials;Marine Shipping;https://www.combinationcarriers.com/;Klaveness Combination Carriers ASA;102,8;10,32;9,96;-41,29;0,65;0
FR0000121964;Real Estate;REIT - Retail;https://www.klepierre.com/;Klépierre SA;25,46;68,65;0,37;-0,79;0,41;7,33
NO0010360175;Real Estate;Real Estate Services;https://www.kmcp.no/;KMC Properties ASA;7,1;16,81;0,42;-0,86;0,47;0
IT0004552359;Basic Materials;Copper;https://www.itkgroup.it/;KME Group S.p.A.;0,996;5,18;0,19;-0,48;0,29;3,14
IT0004552367;;;https://www.itkgroup.it/;KME Group S.p.A.;1,55;0;0;0;0;0
NO0011204158;Industrials;Marine Shipping;https://www.hyon.energy/;Knox Energy Solutions AS;0,236;73,03;0;0;7,28;0
DE0007193500;Industrials;Specialty Industrial Machinery;https://www.koenig-bauer.com/;Koenig & Bauer AG;12,28;76,97;0,16;-1,47;0,31;0
NO0011016040;Consumer Cyclical;Internet Retail;https://www.komplettgroup.com/;Komplett ASA;9,56;21,35;0,45;-1,31;0,39;0
ES0105425005;Basic Materials;Specialty Chemicals;https://www.kompuestos.com/;Plásticos Compuestos, S.A.;0,8;0;0;0;0;0
FI0009013403;Industrials;Specialty Industrial Machinery;https://www.kone.com/;KONE Oyj;50,38;14,72;3,42;-23,22;0,26;3,28
NO0003033102;Consumer Cyclical;Auto Parts;https://www.kongsbergautomotive.com/;Kongsberg Automotive ASA;1,738;0,77;2,26;-34,76;0,38;0
NO0003043309;Industrials;Aerospace & Defense;https://www.kongsberg.com/;Kongsberg Gruppen ASA;863,5;316,54;2,73;-120,1;0,35;1,59
NL0000009082;Communication Services;Telecom Services;https://www.kpn.com/;Koninklijke KPN N.V.;3,494;2,26;1,55;-1,9;0,29;4,74
NO0010815103;Financial Services;Banks - Regional;https://kraftbank.no/;Kraft Bank ASA;8,95;94,61;0,09;-0,11;0,11;0
IT0005573800;;;;;1,87;0;0;0;0,22;0
FR0013419876;;;;;6,54;0;0;0;0;0
NO0010936750;Industrials;Specialty Industrial Machinery;https://www.kyotogroup.no/;Kyoto Group AS;15,75;0,57;27,63;-262,5;0,83;0
FR0000120321;Consumer Defensive;Household & Personal Products;https://www.loreal.com/;L'Oreal SA;447,6;64,46;6,94;-37,11;0,61;1,71
NL0012191662;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
IT0005555468;Technology;Software - Infrastructure;https://www.lasia.it/;La Sia S.p.A.;3,8;0;0;0;0;0
IT0005497885;Consumer Defensive;Packaged Foods;https://www.erfo.it/;Laboratorio Farmaceutico Erfo S.p.A.;1,18;0,81;1,46;5,36;0,92;0
FR0000075343;;;;;4,53;0;0;0;0;0
FR0000066607;Technology;Scientific & Technical Instruments;https://www.lacroix-group.com/;LACROIX Group SA;26,2;105,46;0,25;-2,9;0,32;2,63
FR0000130213;Consumer Cyclical;Travel Services;https://www.lagardere.com/;Lagardere SA;21,85;46,37;0,47;-0,58;0,09;5,74
IT0004210289;;;https://www.landirenzogroup.com/;Landi Renzo S.p.A.;0,34;0;0;0;0;0
FR0004027068;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.lanson-bcc.com/;Lanson-BCC;46,9;137,74;0,34;30,65;0,35;1,39
DE0005470405;Basic Materials;Specialty Chemicals;https://lanxess.com/;LANXESS Aktiengesellschaft;26,16;112,46;0,23;-1,04;0,5;1,34
FR0013308582;;;;;2,34;0;0;0;0;0
FR001400JY13;Industrials;Aerospace & Defense;https://www.latecoere.aero/;Latécoère S.A.;0,013;0,04;0,32;-0,43;0,03;5,01
FR0006864484;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.finance-groupelp.com/;Laurent-Perrier S.A.;122,5;175,8;0,7;2,24;0,57;1,29
NL0010545679;;;https://www.lavideholding.com/;Lavide Holding N.V.;0,298;0;0;-7,45;0;0
FR0013204336;Consumer Defensive;Packaged Foods;https://www.ldc.fr/;L.D.C. S.A.;147,5;199,02;0,74;5,07;0,58;1,67
NO0010167331;Financial Services;Banks - Regional;https://www.leabank.no/;Lea Bank ASA;7,75;90,39;0,09;-0,1;0,17;0
FR0000121295;Financial Services;Asset Management;https://www.compagnielebon.fr/;Compagnie Lebon;98;243,98;0,4;-0,96;0,52;7,28
FR0000065484;Technology;Software - Application;https://www.lectra.com/;Lectra SA;33,4;10,27;3,25;-4,28;0,37;1,46
DE000LEG1110;Real Estate;Real Estate Services;https://www.leg-wohnen.de/unternehmen;LEG Immobilien SE;87,24;262,21;0,33;-0,58;0,39;3,03
FR0010307819;Industrials;Electrical Equipment & Parts;https://www.legrandgroup.com/;Legrand SA;101,1;26,94;3,75;-9,91;0,56;1,94
IT0005573438;;;;;1,89;0;0;0;0,49;0
IT0003856405;Industrials;Aerospace & Defense;https://www.leonardo.com/en/home;Leonardo S.p.a.;23,28;0;0;0;-8,33;4,7
IT0004973696;Communication Services;Entertainment;https://www.leonefilmgroup.com/;Leone Film Group S.p.A.;1,6;7,88;0,2;-0,56;0,26;0
FR001400F2Z1;Consumer Cyclical;Personal Services;https://www.lepermislibre.fr/;Lepermislibre Société anonyme;0,95;0,87;1,09;11,88;0,25;0
NO0003096208;Consumer Defensive;Packaged Foods;https://www.leroyseafood.com/;Lerøy Seafood Group ASA;50,25;68,88;0,73;-23,82;0,52;3,75
FR0007080254;Consumer Cyclical;Lodging;https://www.leshotelsbaverez-sa.com/;Les Hôtels Baverez S.A.;69;30,16;2,29;15,23;1,25;0,4
FR0000033599;Consumer Cyclical;Leisure;https://www.lexibook.com/;Lexibook - Linguistic Electronic System Société anonyme;3,29;5,56;0,59;2,03;0,35;0
FR0014009YQ1;Basic Materials;Specialty Chemicals;https://www.lhyfe.com/;Lhyfe SA;4,185;3,65;1,15;2,83;2,17;0
NO0010591191;Healthcare;Medical Devices;https://www.lifecare.no/;Lifecare AS;3,095;0,44;7,03;12,9;2,19;0
IT0005469272;Industrials;Integrated Freight & Logistics;https://www.lindberghspa.it/;Lindbergh S.p.A.;3,48;1,92;1,81;-5,52;0,32;0
FR0004156297;Technology;Software - Application;https://www.linedata.com/;Linedata Services SA;74;23,42;3,16;-3,19;0,4;3,73
NO0010894231;Communication Services;Telecom Services;https://www.linkmobility.com/;LINK Mobility Group Holding ASA;20,95;18,87;1,11;-7,13;0,52;0
PTLIG0AE0002;Industrials;Specialty Business Services;https://www.lisgrafica.pt/;Lisgráfica - Impressão e Artes Gráficas, S.A.;0,005;0;0;0;0;0
FR0000050353;Industrials;Aerospace & Defense;https://www.lisi-group.com/;Lisi S.A.;28,95;34,24;0,85;-4,41;0,47;1,53
PTLIT0AE0005;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
BE0974334667;Communication Services;Internet Content & Information;https://www.llama-group.com/;Llama Group SA;0,795;1,06;0,75;-0,7;0,07;0
ES0105089009;Communication Services;Telecom Services;https://www.lleida.net/;LleidaNetworks Serveis Telemàtics, S.A.;1,245;0,52;2,39;-2,49;0,19;0
FR0004170017;Healthcare;Medical Care Facilities;https://www.lna-sante.com/;LNA Santé SA;21,6;92,48;0,23;-0,26;0,21;1,14
FR0004155208;Technology;Information Technology Services;https://www.locasystem.com/;Locasystem International SA;15;0;0;0;0;0
FR0000044943;Technology;Computer Hardware;https://logic-instrument.com/;Logic Instrument S.A.;1,16;1,54;0,75;3,22;0,46;0
NO0010921299;Technology;Software - Infrastructure;https://www.lokotechgroup.com/;Lokotech Group AS;0,788;0,22;3,58;3,94;3,06;0
FR0006205019;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.champagne-lombard.com/;Lombard & Medot SA;12,2;0;0;0;0;0
IT0005337073;Consumer Defensive;Food Distribution;https://www.longino.it/;Longino & Cardenal S.p.A.;2,4;2,98;0,81;-7,5;0,25;0
IT0005541336;Consumer Cyclical;Gambling;https://lottomaticagroup.com/;Lottomatica Group S.p.A.;10,59;4,92;2,15;-1,57;0,17;0
BE0003604155;Consumer Defensive;Packaged Foods;https://www.lotusbakeries.com/;Lotus Bakeries NV;9770;0;0;0;0,59;0,8
DE0006450000;Industrials;Specialty Industrial Machinery;https://www.lpkf.com/;LPKF Laser & Electronics SE;8,26;5,16;1,6;6,88;0,69;2,62
NL0010998878;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.lucasbols.com/;Lucas Bols N.V.;15,7;24,25;0,65;-2,63;0,61;3,66
FR0011884378;Industrials;Electrical Equipment & Parts;https://www.lucibel.io/;Lucibel SA;0,434;0,33;1,32;-2,55;0,05;0
IT0004522162;Communication Services;Entertainment;https://www.lucisanomediagroup.com/;Lucisano Media Group S.p.A.;1,21;5,19;0,23;2,81;0,5;0
NO0010927288;Consumer Defensive;Education & Training Services;https://lumiinvestor.com/;Lumi Gruppen AS;10,2;5,23;1,95;-1,26;0,47;0
FR0000038242;Healthcare;Diagnostics & Research;https://www.lumibird.com/;Lumibird SA;13,15;11,34;1,16;-93,93;0,68;0
IT0005107492;Industrials;Building Products & Equipment;https://www.luvegroup.com/;LU-VE S.p.A.;24,4;30,36;0,8;-6,59;0,4;1,72
FR0000121014;Consumer Cyclical;Luxury Goods;https://www.lvmh.com/;LVMH Moët Hennessy - Louis Vuitton, Société Européenne;783,2;187,69;4,17;-10,49;0,46;1,37
NO0010405780;Healthcare;Biotechnology;https://www.lytixbiopharma.com/;Lytix Biopharma AS;5,6;1,29;4,34;5,49;3,44;0
NO0010976343;Industrials;Pollution & Treatment Controls;https://mvestwater.com/;M Vest Water AS;8,2;0,87;9,43;-37,27;0,71;0
FR00140085W6;Real Estate;REIT - Retail;https://www.mrminvest.com/;MRM Group;18,2;78,37;0,23;-0,51;0,5;8,14
FR0013270626;Technology;Information Technology Services;https://www.m2iformation.fr/;M2i Société anonyme;4;8,26;0,48;1,7;0,55;0
FR0012634822;Healthcare;Biotechnology;https://www.maatpharma.com/;MaaT Pharma SA;8,22;3,59;2,29;10,02;1,1;0
ES0105665006;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR001400NQB6;;;;;4,85;0;0;0;1,5;0
FR0010328302;Technology;Scientific & Technical Instruments;https://www.made-sa.com/;Made SA;7,2;0;0;0;0;0
FR0010827741;Technology;Software - Application;https://www.magillem.com/;Magillem Design Services SA;4,4;0;0;0;0;0
IT0005525347;Basic Materials;Specialty Chemicals;https://www.magis.it/;Magis S.p.A.;12,2;13,42;0,91;4,67;0,65;0
NO0010187032;Utilities;Utilities - Renewable;https://www.magnoraasa.com/;Magnora ASA;30,05;7,01;4,29;6,02;2,31;0
IT0004931058;Industrials;Engineering & Construction;https://www.mairetecnimont.com/;Maire S.p.A.;7,3;18,19;0,4;-7,6;0,1;0
FR0000061657;Real Estate;REIT - Office;https://www.mab-immobilier.com/;Maison Antoine Baud Société Anonyme;202;0;0;0;0;0
FR0011092089;Consumer Cyclical;Luxury Goods;https://www.maisonclioblue.com/;Maison Clio Blue SA;1,98;0;0;0;0;0
FR0013153541;Consumer Cyclical;Home Improvement Retail;https://corporate.maisonsdumonde.com/;Maisons du Monde S.A.;5,09;31,45;0,16;-0,25;0,35;0
ES0105463006;Communication Services;Advertising Agencies;https://www.makingscience.com/;Making Science Group, S.A.;8,95;9,05;0,99;-1,56;0,08;0
IE00BVGC3741;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.malinplc.com/;Malin Corporation plc;5,9;6,17;0,96;3,88;1,35;0
FR0000030074;Consumer Defensive;Beverages - Brewers;https://www.malteriesfrancobelges.fr/;Malteries Franco-Belges Société Anonyme;640;0;0;0;1,16;1,51
FR0000038606;Industrials;Farm & Heavy Construction Machinery;https://www.manitou.com/;Manitou BF SA;27,25;54,11;0,5;2,45;0,42;2,53
DE000A0JQ5U3;Technology;Semiconductor Equipment & Materials;https://www.manz.com/;Manz AG;7,5;35,61;0,21;-13,89;0,36;0
ES0124244E34;Financial Services;Insurance - Diversified;https://www.mapfre.com/;Mapfre, S.A.;2,346;17,96;0,13;-0,16;0,15;7,73
IT0005364333;Technology;Software - Application;https://mapsgroup.it/;Maps S.p.A.;2,95;2,53;1,17;-6,02;0,42;0
ES0105447009;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0013400835;Industrials;Staffing & Employment Services;https://www.mare-nostrum.eu/;Mare Nostrum SA;0,65;11,23;0,06;-0,3;0,08;0
IT0003428445;Consumer Defensive;Food Distribution;https://www.marr.it/;MARR S.p.A.;12,44;17,03;0,73;-28,93;0,33;3,39
PTMFR0AM0003;Industrials;Engineering & Construction;https://www.martifer.pt/;Martifer SGPS, S.A.;1,68;2,69;0,62;-3,05;0,3;0
IT0004376858;Industrials;Specialty Industrial Machinery;https://marzocchipompe.com/;Marzocchi Pompe S.p.A.;3,98;8,35;0,48;4,57;0,53;0
IT0004125677;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.masi.it/;Masi Agricola S.p.A.;4,9;5,92;0,83;49;0,7;0
FR0004155687;Consumer Defensive;Household & Personal Products;https://www.mastrad-paris.fr/;Mastrad Société Anonyme;0,0138;0,06;0,23;0;0,56;0
FR0013472446;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
IT0005388449;Technology;Computer Hardware;https://www.maticafintec.com/;Matica Fintec S.p.A.;1,65;2,1;0,79;3,06;0,77;0
NO0013008664;Consumer Cyclical;Internet Retail;https://ny.mve.no/;Matvareexpressen As;72;101,21;0,71;20,4;0,41;0
FR0010609263;;;;;0,382;0;0;0;0;0
FR0000051070;Energy;Oil & Gas E&P;https://www.maureletprom.fr/;Etablissements Maurel & Prom S.A.;6,695;8,49;0,79;-3,3;0,62;2,83
BE0974404361;Consumer Cyclical;Auto Parts;https://www.mazaro.eu/;Mazaro N.V.;2,5;0;0;0;0;0
FR0000060873;Consumer Defensive;Beverages - Wineries & Distilleries;https://en.mbws.com/;Marie Brizard Wine & Spirits SA;3,2;1,65;1,94;4,64;0,88;0
FR0011742329;Industrials;Specialty Industrial Machinery;https://mcphy.com/;McPhy Energy S.A.;3,28;5,76;0,57;2,54;0,87;0
FR0010844464;Healthcare;Biotechnology;https://www.medesispharma.com/;Medesis Pharma S.A.;0,97;0,35;2,77;-1,59;1,64;0
FR0000064404;Industrials;Business Equipment & Supplies;https://www.media6.com/;Groupe MEDIA 6;13,4;22,43;0,6;-89,33;0,49;2,32
PTGMC0AM0003;Communication Services;Entertainment;https://www.mediacapital.pt/;Grupo Média Capital, SGPS, S.A.;1,2;0,86;1,4;-1,9;0,52;7,89
IT0005324105;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0011049824;Healthcare;Medical Devices;https://www.mediantechnologies.com/;Median Technologies SA;3,4;1,86;1,83;-4,36;0,63;0
IT0005460149;Healthcare;Medical Devices;https://www.medica.it/;Medica S.p.A.;26,4;25,53;1,03;-14,35;0,46;0
FR0004065605;;;;;13,94;0;0;0;0;0
