Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende %
NL0010556726;;;https://www.iexgroup.nl/;IEX Group N.V.;1,78;0,7;2,54;-17,8;0,65;0
IT0005322612;Real Estate;REIT - Diversified;https://www.gruppoigd.it/;Immobiliare Grande Distribuzione SIIQ S.p.A.;1,736;18,61;0,09;-0,19;0,49;3,56
FR00140048X2;Healthcare;Medical Devices;https://www.ikonisys.com/;Ikonisys S.A.;1,42;0,08;17,75;-4,18;0,8;0
IT0005283111;Communication Services;Publishing;https://www.gruppo24ore.ilsole24ore.com/;Il Sole 24 ORE S.p.A.;0,726;3,21;0,23;-0,63;0,13;0
IT0005578395;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.illa.it/;Illa S.p.A.;0,0001;0,01;0,01;0;0,15;0
IT0005359192;Financial Services;Banks - Regional;https://www.illimity.com/;illimity Bank S.p.A.;4,826;91,17;0,05;-0,06;0,13;0
IT0005359101;Industrials;Specialty Industrial Machinery;https://www.ilpra.com/;ILPRA S.p.A.;5,85;6,98;0,84;8,48;0,37;0
FR0010086371;Communication Services;Publishing;https://www.imalliance.fr/;ImAlliance SA;0,41;0;0;0;0;0
NL0010801007;Basic Materials;Specialty Chemicals;https://www.imcdgroup.com/;IMCD N.V.;130,95;33,26;3,94;-10,35;0,46;0,01
FR0000120859;Basic Materials;Building Materials;https://www.imerys.com/;Imerys S.A.;34,62;58,84;0,59;-2,23;0,53;0,14
FR0013060100;Technology;Software - Application;https://www.immersion.fr/;Immersion SA;1,84;0;0;0;0;0
BE0974287196;Real Estate;Real Estate Services;https://issgovernance.com/quickscore;Immo Mechelen City Center Naamloze vennootschap;432;0;0;0;0;0
BE0003893139;Real Estate;Real Estate Services;https://www.immomoury.com/;Immo Moury SCA;30,8;0;0;0;0,52;0,15
FR0000033243;Real Estate;REIT - Diversified;https://www.immobiliere-dassault.com/;Immobiliere Dassault SA;45;125,1;0,36;-1,23;0,68;0,05
BE0003599108;Real Estate;Real Estate - Development;https://www.immobelgroup.com/;Immobel SA;25,4;167,63;0,15;1,94;0,3;0,22
IT0001413837;Consumer Cyclical;Auto Manufacturers;https://www.immsi.it/;Immsi S.p.A.;0,457;7,21;0,06;-0,14;0,1;4,92
PTGPA0AP0007;Industrials;Engineering & Construction;https://www.graopara.pt/;Imobiliária Construtora Grão Pará, S.A.;0,2;19,11;0,01;-0,02;0,29;0
IT0005518953;Technology;Information Technology Services;https://www.impianti.eu/;Impianti S.P.A.;0,3;0;0;0;0;0
FR0013470168;Healthcare;Medical Devices;https://www.implanet.com/;Implanet S.A.;0,0972;0,06;1,62;-2,43;0,02;0
IT0005500571;Consumer Cyclical;Residential Construction;https://www.renovalo.it/;Renovalo S.p.A.;3,02;8,11;0,37;1,14;0,4;0
PTIPR0AM0000;Communication Services;Broadcasting;https://www.impresa.pt/;Impresa - Sociedade Gestora de Participações Sociais, S.A.;0,127;0;0;0;0;0
FR0000065773;Communication Services;Publishing;https://www.imprimerie-chirat.fr/;Imprimerie Chirat Société Anonyme;5,8;0;0;0;0;0
ES0105590006;Consumer Cyclical;Leisure;https://impulsebodyfitness.com/;Impulse Fitness Solutions, S.A.;13,2;0;0;0;0;0
PTINA0AP0008;Basic Materials;Paper & Paper Products;https://www.inapa.pt/;Inapa - Investimentos, Participações e Gestão, S.A.;0,028;0,49;0,06;-0,05;0,28;0
BE0974374069;Real Estate;Real Estate Services;https://www.inclusio.be/;Inclusio SA;14,1;46,26;0,3;-0,81;0,62;0
IT0005416281;Basic Materials;Specialty Chemicals;https://www.forestali.it/;Industrie Chimiche Forestali S.p.A.;4,84;9,99;0,48;8,2;0,7;0
IT0005245508;Consumer Cyclical;Auto Parts;https://www.indelb.com/;Indel B S.p.A.;22,8;37,8;0,6;2,63;0,62;0
ES0148396007;Consumer Cyclical;Apparel Retail;https://www.inditex.com/;Industria de Diseño Textil, S.A.;46,54;10,92;4,26;221,62;0,78;0,04
FR0000066219;Industrials;Engineering & Construction;https://www.infe.fr/;Compagnie Industrielle et Financière d'Entreprises SA;48;260,27;0,18;3,5;0,25;0,06
NO0010536048;Healthcare;Health Information Services;https://www.inductsoftware.com/;Induct AS;3,1;0,24;12,92;-1,77;0,31;0
DE0006200108;Industrials;Conglomerates;https://indus.de/en/;INDUS Holding AG;24,15;51,96;0,46;-1,97;0,41;0,13
IT0005186371;Basic Materials;Specialty Chemicals;https://www.denora.com/;Industrie De Nora S.p.A.;11,42;25,36;0,45;2,07;0,77;0
DE0006231004;Technology;Semiconductors;https://www.infineon.com/;Infineon Technologies AG;34,025;14,66;2,32;-27;0,65;0,03
FR0011158823;Technology;Software - Infrastructure;https://www.infoclip.com/;Infoclip S.A.;2;0;0;0;0;0
FR0000071797;Technology;Information Technology Services;https://www.infotel.com/;Infotel SA;41,6;34,02;1,22;6,73;0,74;0,08
NL0011821202;Financial Services;Banks - Diversified;https://www.ing.com/;ING Groep N.V.;15,89;316,88;0,05;-0,05;0,05;0,35
SE0017486103;Healthcare;Diagnostics & Research;https://www.inify.com/;INIFY Laboratories AB;7,4;1,82;4,07;5,87;3,17;0
NO0010864036;;;;;0,275;0;0;0;0;0
IT0005037905;Utilities;Utilities - Renewable;https://www.iniziativebrescianespa.it/;Iniziative Bresciane S.p.A.;14;32,26;0,43;-0,65;0,36;0,25
FR0010331421;Healthcare;Biotechnology;https://www.innate-pharma.com/;Innate Pharma S.A.;2,01;2,27;0,89;10,58;0,57;0
FR0000064297;Technology;Electronics & Computer Distribution;https://corporate.innelec.com/;Innelec Multimédia SA;4,66;36,84;0,13;6,75;0,22;1,09
IT0005412298;Utilities;Utilities - Regulated Electric;https://www.innovatec.it/;Innovatec S.p.A.;1,008;2,56;0,39;-1,15;0,15;0
LU2290522684;;;;;16,75;0;0;0;0;0
NO0010762792;Financial Services;Banks - Regional;https://www.instabank.no/;Instabank ASA;1,8;20,07;0,09;-0,1;0,13;0
FR0000060451;Basic Materials;Aluminum;https://www.groupe-installux.com/;Installux S.A.;290;0;0;0;0,96;0,01
FR0010908723;Healthcare;Biotechnology;https://integragen.com/;IntegraGen SA;0,55;1,21;0,45;2,12;0,39;0
NO0010955883;Industrials;Specialty Industrial Machinery;https://www.integratedwind.com/;Integrated Wind Solutions ASA;48;0;0;0;0;0
IT0005460016;Financial Services;Capital Markets;https://www.intermonte.it/;Intermonte Partners SIM S.p.A.;2,47;6,6;0,37;-1,75;0,26;0
IT0005455875;Consumer Defensive;Household & Personal Products;https://www.intercos.com/;Intercos S.p.A.;15,32;0;0;0;0;0
IT0005469371;Industrials;Specialty Business Services;https://www.internationalcarecompany.com/;International Care Company S.p.A.;1,15;0,86;1,34;3,97;0,74;0
ES0177542018;Industrials;Airlines;https://www.iairgroup.com/;International Consolidated Airlines Group S.A.;162,85;8,64;18,85;-32,57;0,07;0,03
NO0013119255;Energy;Oil & Gas E&P;https://www.interoil.no/;Interoil Exploration and Production ASA;8,165;2,34;3,49;-3,46;0,37;0
FR0004024222;Consumer Defensive;Household & Personal Products;https://www.interparfums.fr/;Interparfums SA;40,65;0;0;0;0;0,04
IT0001078911;Industrials;Specialty Industrial Machinery;https://www.interpumpgroup.it/;Interpump Group S.p.A.;41,36;23,9;1,73;32,31;0,63;0,02
IT0000072618;Financial Services;Banks - Regional;https://www.intesasanpaolo.com/;Intesa Sanpaolo S.p.A.;3,483;51,5;0,07;-0,07;0,07;2,07
FR0000064958;Consumer Cyclical;Apparel Manufacturing;https://intexa.fr/;Intexa SA;2,7;3,88;0,7;0,88;4,53;0
FR0011179886;Healthcare;Health Information Services;https://www.intrasense.fr/;Intrasense S.A.;0,276;0,14;1,97;4,6;1,24;0
IT0005337818;Communication Services;Telecom Services;https://www.intred.it/;Intred S.p.A.;9,94;6,45;1,54;-2,9;0,44;0,04
FR0013233012;Healthcare;Biotechnology;https://www.inventivapharma.com/;Inventiva S.A.;2,89;1,32;2,19;-2,83;0,75;0
SE0015811963;;;;;25,515;0;0;0;0;0
BE0974299316;Communication Services;Advertising Agencies;https://www.invibes.com/;Invibes Advertising N.V.;5;7,3;0,68;1,71;1,01;0
IT0005090300;Real Estate;Real Estate Services;https://www.inwit.it/;Infrastrutture Wireless Italiane S.p.A.;9,8;2,9;3,38;-1,96;0,47;0
FR0010259150;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.ipsen.com/;Ipsen S.A.;114,8;35,93;3,2;-15,86;0,66;0,01
FR0000073298;Industrials;Consulting Services;https://www.ipsos.com/;Ipsos SA;59,95;29,98;2;-9,37;0,57;0,04
IT0001077780;Industrials;Electrical Equipment & Parts;https://www.irce.it/;IRCE S.p.A.;2,04;10,02;0,2;0,61;0,61;0,96
IT0003027817;Utilities;Utilities - Diversified;https://www.gruppoiren.it/;Iren SpA;1,978;6,98;0,28;-0,44;0,27;2,37
IE00BLP58571;Industrials;Marine Shipping;https://www.icg.ie/;Irish Continental Group plc;496,8;3,47;143,17;-477,69;0,54;0
IE00BJ34P519;Real Estate;REIT - Residential;https://www.iresreit.ie/;Irish Residential Properties REIT Plc;0,901;2,45;0,37;-0,81;0,54;4,37
IT0005474108;Financial Services;Credit Services;https://www.isccfintech.it/;Integrated System Credit Consulting Fintech S.p.A.;2,64;1,09;2,42;4,98;0,68;0
ES0109429037;Communication Services;Advertising Agencies;https://www.ispd.com/;ISPD Network, S.A.;3,12;0;0;0;0;0
FR0000072597;Technology;Information Technology Services;https://www.itlink.fr/;IT Link SA;28,6;30,62;0,93;4,24;0,54;0
IT0003057624;Technology;Information Technology Services;https://www.itway.com/;Itway S.p.A.;1,366;0;0;0;0;1,97
IT0005211237;Utilities;Utilities - Regulated Gas;https://www.italgas.it/;Italgas S.p.A.;4,614;2,92;1,58;-0,52;0,21;1,12
IT0003411417;Communication Services;Advertising Agencies;https://www.iegexpo.it/;Italian Exhibition Group S.p.A.;6,2;10,75;0,58;-1,46;0,44;0
IT0005075764;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.italianwinebrands.it/;Italian Wine Brands S.p.A.;21,8;29,97;0,73;-1,78;0,45;0,06
IT0005253205;Consumer Defensive;Packaged Foods;https://www.italmobiliare.it/;Italmobiliare S.p.A.;27,95;38,37;0,73;6,61;0,77;0,11
NO0010001118;Technology;Information Technology Services;https://www.itera.no/;Itera ASA;11,7;3,6;3,25;-16,96;0,22;0,21
NL0015000LU4;Industrials;Farm & Heavy Construction Machinery;https://www.ivecogroup.com/;Iveco Group N.V.;10,4;61,08;0,17;-0,78;0,15;0
IT0005554784;Consumer Cyclical;Footwear & Accessories;https://www.ivisioneyewear.it/;iVision Tech S.p.A.;1,92;0;0;0;0;0
LU0556041001;Consumer Cyclical;Specialty Retail;https://www.ivsgroup.it/;IVS Group S.A.;7,14;7,08;1,01;-1,48;0,43;0
PTJMT0AE0001;Consumer Defensive;Food Distribution;https://www.jeronimomartins.com/;Jerónimo Martins, SGPS, S.A.;18,38;23,26;0,79;-1,69;0,23;0,16
FR0012872141;Consumer Defensive;Household & Personal Products;https://www.groupe-bogart.com/;Jacques Bogart S.A.;7,28;23,05;0,32;-1,12;0,26;0,33
FR0000033904;Basic Materials;Steel;https://www.jacquetmetals.com/;Jacquet Metals SA;14,86;0;0;0;0;0,27
FR0000077919;Communication Services;Advertising Agencies;https://www.jcdecaux.com/;JCDecaux SE;18,89;32,33;0,58;-0,9;0,26;0,1
NL0014332678;Consumer Defensive;Packaged Foods;https://www.jdepeets.com/;JDE Peet's N.V.;18,74;45,23;0,41;-1,12;0,51;0
DE000A2NB601;Technology;Electronic Components;https://www.jenoptik.com/;Jenoptik AG;27,38;29,01;0,94;-8,61;0,56;0,05
BE0003858751;Industrials;Specialty Industrial Machinery;https://www.jensen-group.com/;Jensen-Group NV;40,8;44,41;0,92;4,02;0,65;0,06
IT0005442741;Industrials;Pollution & Treatment Controls;https://jonixair.com/;JONIX S.p.A.;0,439;0;0;0;0;0
NL0012015705;Consumer Cyclical;Internet Retail;https://www.justeattakeaway.com/;Just Eat Takeaway.com N.V.;11,54;13,94;0,83;-1,32;0,71;0
IT0005572778;Communication Services;Entertainment;https://www.juventus.com/;Juventus Football Club S.p.A.;2,199;1;2,2;-1,69;0,11;0
NO0010359433;Financial Services;Banks - Regional;https://www.jaerensparebank.no/;Jæren Sparebank;296;3609,83;0,08;-0,1;0,14;0,02
DE000KSAG888;Basic Materials;Agricultural Inputs;https://www.kpluss.com/;K+S Aktiengesellschaft;12,515;0;0;0;0;0,18
FR0010722819;Technology;Semiconductors;https://www.kalrayinc.com/;Kalray S.A.;12,62;4,53;2,79;12,5;0,84;0
FR0004007813;Consumer Cyclical;Residential Construction;https://www.kaufmanbroad.fr/;Kaufman & Broad S.A.;26,65;76,88;0,35;-22,97;0,18;0,25
BE0003565737;Financial Services;Banks - Regional;https://www.kbc.com/;KBC Group NV;65,98;901,26;0,07;-0,08;0,07;0,09
BE0003867844;Financial Services;Asset Management;https://www.kbcancora.be/;KBC Ancora SCA;43,55;47,45;0,92;-19,27;0,95;0,19
NL0000852531;Consumer Cyclical;Auto Parts;https://www.kendrion.com/;Kendrion N.V.;13,14;30,45;0,43;-3,3;0,39;0,26
IE00BDC5DG00;Basic Materials;Other Industrial Metals & Mining;https://www.kenmareresources.com/;Kenmare Resources plc;328,265;14,13;23,23;142,11;0,96;0
FR0000121485;Consumer Cyclical;Luxury Goods;https://www.kering.com/;Kering SA;341,9;0;0;0;0;0,01
FR0013156007;;;;;0,498;0;0;0;0;0
IE0004906560;Consumer Defensive;Packaged Foods;https://www.kerry.com/;Kerry Group plc;75,95;34;2,23;-7,15;0,61;0,01
FR0004029411;Technology;Information Technology Services;https://www.keyrus.com/;Keyrus S.A.;8,3;15,37;0,54;-1,15;0,15;0
BE0003880979;Technology;Software - Infrastructure;https://www.keyware.com/;Keyware Technologies NV;0,72;1,18;0,61;3;0,82;0
NO0010743545;Consumer Cyclical;Specialty Retail;https://www.kid.no/;Kid ASA;146,2;64,16;2,28;-2,97;0,34;0,05
BE0974274061;Communication Services;Entertainment;https://www.kinepolis.com/;Kinepolis Group NV;34,35;36,71;0,94;-1,13;0,18;0,05
IE0004927939;Industrials;Building Products & Equipment;https://www.kingspan.com/;Kingspan Group plc;79,9;28,34;2,82;-16,21;0,54;0,01
DE000KGX8881;Industrials;Farm & Heavy Construction Machinery;https://www.kiongroup.com/;KION GROUP AG;39,23;91,63;0,43;-0,8;0,34;0,04
NO0003079709;Technology;Electronic Components;https://kitron.com/;Kitron ASA;31,16;2,56;12,17;207,73;0,34;0,11
FR0013374667;Consumer Defensive;Farm Products;https://www.kko-international.com/;KKO International SA;0,0664;0,14;0,47;-1,11;0,32;0
FR0011038348;Communication Services;Advertising Agencies;https://www.klarsen.com/;Klarsen;1,74;1,43;1,22;-2,64;0,21;0
NO0010833262;Industrials;Marine Shipping;https://www.combinationcarriers.com/;Klaveness Combination Carriers ASA;110,2;10,32;10,68;-44,26;0,65;0,06
FR0000121964;Real Estate;REIT - Retail;https://www.klepierre.com/;Klépierre SA;25,1;68,63;0,37;-0,78;0,41;0,29
NO0010360175;Real Estate;Real Estate Services;https://www.kmcp.no/;KMC Properties ASA;7,36;16,82;0,44;-0,89;0,47;0
IT0004552359;Basic Materials;Copper;https://www.itkgroup.it/;KME Group S.p.A.;0,931;5,24;0,18;-0,3;0,17;3,37
IT0004552367;;;https://www.itkgroup.it/;KME Group S.p.A.;1,49;0;0;0;0;0
NO0011204158;Industrials;Marine Shipping;https://www.knox-energy.com/;Knox Energy Solutions AS;0,236;27,68;0,01;0,01;1,59;0
DE0007193500;Industrials;Specialty Industrial Machinery;https://www.koenig-bauer.com/;Koenig & Bauer AG;13,42;88,17;0,15;-1,48;0,29;0
NO0011016040;Consumer Cyclical;Internet Retail;https://www.komplettgroup.com/;Komplett ASA;8,28;0;0;0;0;0
ES0105425005;Basic Materials;Specialty Chemicals;https://www.kompuestos.com/;Plásticos Compuestos, S.A.;0,81;2,89;0,28;-0,84;0,39;0
FI0009013403;Industrials;Specialty Industrial Machinery;https://www.kone.com/;KONE Oyj;46,24;0;0;0;0;0,07
NO0003033102;Consumer Cyclical;Auto Parts;https://www.kongsbergautomotive.com/;Kongsberg Automotive ASA;1,564;0;0;0;0;0
NO0003043309;Industrials;Aerospace & Defense;https://www.kongsberg.com/;Kongsberg Gruppen ASA;869;317,15;2,74;-120,53;0,35;0
NL0000009082;Communication Services;Telecom Services;https://www.kpn.com/;Koninklijke KPN N.V.;3,569;0;0;0;0;1,33
NO0010815103;Financial Services;Banks - Regional;https://kraftbank.no/;Kraft Bank ASA;8;94,61;0,08;-0,1;0,11;0
IT0005573800;;;;;1,92;0;0;0;0,22;0
FR0013419876;Consumer Cyclical;Internet Retail;https://www.kumulusvape.fr/;Kumulus Vape S.A.;6;7,68;0,78;1,68;0,9;0
NO0010936750;Industrials;Specialty Industrial Machinery;https://www.kyotogroup.no/;Kyoto Group AS;23,6;0,57;41,4;-393,33;0,83;0
FR0000120321;Consumer Defensive;Household & Personal Products;https://www.loreal.com/;L'Oreal SA;435,1;64,46;6,75;-36,08;0,61;0
IT0005555468;Technology;Software - Infrastructure;https://www.lasia.it/;La Sia S.p.A.;3,32;0;0;0;0;0
IT0005497885;Consumer Defensive;Packaged Foods;https://www.erfo.it/;Laboratorio Farmaceutico Erfo S.p.A.;1,16;0,77;1,51;-0,97;0,4;0
FR0000075343;;;;;4,12;0;0;0;0;0
FR0000066607;Technology;Scientific & Technical Instruments;https://www.lacroix-group.com/;LACROIX Group SA;20,8;105,46;0,2;-2,3;0,32;0,13
FR0000130213;Consumer Cyclical;Travel Services;https://www.lagardere.com/;Lagardere SA;21,1;46,4;0,45;-0,56;0,09;0,27
IT0004210289;Consumer Cyclical;Auto Parts;https://www.landirenzogroup.com/;Landi Renzo S.p.A.;0,275;1,17;0,24;-0,92;0,22;0
FR0004027068;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.lanson-bcc.com/;Lanson-BCC;45,7;137,74;0,33;29,87;0,35;0,03
DE0005470405;Basic Materials;Specialty Chemicals;https://lanxess.com/;LANXESS Aktiengesellschaft;22,75;112,46;0,2;-0,91;0,5;0,06
FR0013308582;;;;;2,01;0;0;0;0;0
FR001400JY13;Industrials;Aerospace & Defense;https://www.latecoere.aero/;Latécoère S.A.;0,009;0,04;0,22;-0,3;0,03;556,67
FR0006864484;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.finance-groupelp.com/;Laurent-Perrier S.A.;113;175,8;0,64;2,06;0,57;0,01
NL0010545679;;;https://www.lavideholding.com/;Lavide Holding N.V.;0,252;0;0;-4,2;0;0
FR0013204336;Consumer Defensive;Packaged Foods;https://www.ldc.fr/;L.D.C. S.A.;136;199,02;0,68;4,68;0,58;0,01
NO0010167331;Financial Services;Banks - Regional;https://www.leabank.no/;Lea Bank ASA;8,3;90,12;0,09;-0,11;0,17;0
FR0000121295;Financial Services;Asset Management;https://www.compagnielebon.fr/;Compagnie Lebon;92,8;243,98;0,38;-0,91;0,52;0,08
FR0000065484;Technology;Software - Application;https://www.lectra.com/;Lectra SA;28;10,27;2,73;-3,59;0,37;0,05
DE000LEG1110;Real Estate;Real Estate Services;https://www.leg-wohnen.de/unternehmen;LEG Immobilien SE;75,66;260,94;0,29;-0,5;0,39;0,04
FR0010307819;Industrials;Electrical Equipment & Parts;https://www.legrandgroup.com/;Legrand SA;95,38;26,91;3,54;-9,36;0,56;0,02
IT0005573438;;;;;2,52;0;0;0;0,49;0
IT0003856405;Industrials;Aerospace & Defense;https://www.leonardo.com/en/home;Leonardo S.p.a.;21,63;0;0;0;0;0,22
IT0004973696;Communication Services;Entertainment;https://www.leonefilmgroup.com/;Leone Film Group S.p.A.;1,56;7,88;0,2;-0,55;0,26;0
FR001400F2Z1;Consumer Cyclical;Personal Services;https://www.lepermislibre.fr/;Lepermislibre Société anonyme;0,79;0,87;0,91;9,88;0,25;0
NO0003096208;Consumer Defensive;Packaged Foods;https://www.leroyseafood.com/;Lerøy Seafood Group ASA;43,38;68,88;0,63;-20,56;0,52;0,09
FR0007080254;Consumer Cyclical;Lodging;https://www.leshotelsbaverez-sa.com/;Les Hôtels Baverez S.A.;70;30,16;2,32;15,45;1,25;0,01
FR0000033599;Consumer Cyclical;Leisure;https://www.lexibook.com/;Lexibook - Linguistic Electronic System Société anonyme;2,94;5,56;0,53;1,81;0,35;0
FR0014009YQ1;Basic Materials;Specialty Chemicals;https://www.lhyfe.com/;Lhyfe SA;4;3,65;1,1;2,7;2,17;0
NO0010591191;Healthcare;Medical Devices;https://www.lifecare.no/;Lifecare AS;1,822;0,31;5,88;10,72;2,19;0
IT0005469272;Industrials;Integrated Freight & Logistics;https://www.lindberghspa.it/;Lindbergh S.p.A.;3,86;1,92;2,01;-6,13;0,32;0
FR0004156297;Technology;Software - Application;https://www.linedata.com/;Linedata Services SA;69,8;23,42;2,98;-3,01;0,4;0,05
NO0010894231;Communication Services;Telecom Services;https://www.linkmobility.com/;LINK Mobility Group Holding ASA;20,55;19,65;1,05;-3,91;0,65;0
PTLIG0AE0002;Industrials;Specialty Business Services;https://www.lisgrafica.pt/;Lisgráfica - Impressão e Artes Gráficas, S.A.;0,005;0;0;0;0;0
FR0000050353;Industrials;Aerospace & Defense;https://www.lisi-group.com/;Lisi S.A.;23,25;0;0;0;0;0,07
BE0974334667;Communication Services;Internet Content & Information;https://www.llama-group.com/;Llama Group SA;0,88;1,06;0,83;-0,78;0,07;0
ES0105089009;Communication Services;Telecom Services;https://www.lleida.net/;LleidaNetworks Serveis Telemàtics, S.A.;1,235;0,52;2,38;-2,47;0,19;0
FR0004170017;Healthcare;Medical Care Facilities;https://www.lna-sante.com/;LNA Santé SA;23,95;92,39;0,26;-0,28;0,21;0,05
FR0004155208;Technology;Information Technology Services;https://www.locasystem.com/;Locasystem International SA;15,2;0;0;0;0;0
FR0000044943;Technology;Computer Hardware;https://logic-instrument.com/;Logic Instrument S.A.;0,978;1,54;0,64;2,72;0,46;0
NO0010921299;Technology;Software - Infrastructure;https://www.lokotechgroup.com/;Lokotech Group AS;0,754;0,22;3,43;3,97;3,06;0
FR0006205019;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.champagne-lombard.com/;Lombard & Medot SA;11,6;0;0;0;0;0
IT0005337073;Consumer Defensive;Food Distribution;https://www.longino.it/;Longino & Cardenal S.p.A.;2,54;2,98;0,85;-7,94;0,25;0
IT0005541336;Consumer Cyclical;Gambling;https://lottomaticagroup.com/;Lottomatica Group S.p.A.;11,23;5,13;2,19;-1,71;0,18;0
BE0003604155;Consumer Defensive;Packaged Foods;https://www.lotusbakeries.com/;Lotus Bakeries NV;9930;0;0;0;0,59;0
DE0006450000;Industrials;Specialty Industrial Machinery;https://www.lpkf.com/;LPKF Laser & Electronics SE;0;0;0;0;0,69;0
NL0010998878;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.lucasbols.com/;Lucas Bols N.V.;16;5,38;2,97;-3,61;0,67;0,23
FR0011884378;Industrials;Electrical Equipment & Parts;https://www.lucibel.io/;Lucibel SA;0,261;0,33;0,79;-1,54;0,05;0
IT0004522162;Communication Services;Entertainment;https://www.lucisanomediagroup.com/;Lucisano Media Group S.p.A.;0,98;5,19;0,19;2,28;0,5;0
NO0010927288;Consumer Defensive;Education & Training Services;https://lumiinvestor.com/;Lumi Gruppen AS;11,4;5,23;2,18;-1,41;0,47;0
FR0000038242;Healthcare;Diagnostics & Research;https://www.lumibird.com/;Lumibird SA;10,75;11,34;0,95;-76,79;0,68;0
IT0005107492;Industrials;Building Products & Equipment;https://www.luvegroup.com/;LU-VE S.p.A.;25,6;33,19;0,77;-8,39;0,43;0,07
FR0000121014;Consumer Cyclical;Luxury Goods;https://www.lvmh.com/;LVMH Moët Hennessy - Louis Vuitton, Société Européenne;720,6;187,69;3,84;-9,66;0,46;0
NO0010405780;Healthcare;Biotechnology;https://www.lytixbiopharma.com/;Lytix Biopharma AS;9;0,91;9,89;13,43;1,76;0
NO0010976343;Industrials;Pollution & Treatment Controls;https://mvestwater.com/;M Vest Water AS;7,95;0,73;10,89;-17,28;0,53;0
FR00140085W6;Real Estate;REIT - Retail;https://www.mrminvest.com/;MRM Group;15,7;78,37;0,2;-0,44;0,5;0,52
FR0013270626;Technology;Information Technology Services;https://www.m2iformation.fr/;M2i Société anonyme;4;0;0;0;0;0
FR0012634822;Healthcare;Biotechnology;https://www.maatpharma.com/;MaaT Pharma SA;7,52;0;0;-4,64;0;0
FR001400NQB6;;;;;5,8;0;0;0;0;0
FR0010328302;Technology;Scientific & Technical Instruments;https://www.made-sa.com/;Made SA;7,7;0;0;0;0;0
FR0010827741;Technology;Software - Application;https://www.magillem.com/;Magillem Design Services SA;4,2;0;0;0;0;0
IT0005525347;Basic Materials;Specialty Chemicals;https://www.magis.it/;Magis S.p.A.;12,3;12,33;1;5,13;0,65;0
NO0010187032;Utilities;Utilities - Renewable;https://www.magnoraasa.com/;Magnora ASA;27,5;7,01;3,92;5,51;2,31;0
IT0004931058;Industrials;Engineering & Construction;https://www.mairetecnimont.com/;Maire S.p.A.;7,4;18,19;0,41;-7,71;0,1;0
FR0000061657;Real Estate;REIT - Office;https://www.mab-immobilier.com/;Maison Antoine Baud Société Anonyme;192;0;0;0;0;0
FR0013153541;Consumer Cyclical;Home Improvement Retail;https://corporate.maisonsdumonde.com/;Maisons du Monde S.A.;4,085;31,45;0,13;-0,2;0,35;0
ES0105463006;Communication Services;Advertising Agencies;https://www.makingscience.com/;Making Science Group, S.A.;8,5;9,02;0,94;-1,49;0,08;0
IE00BVGC3741;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.malinplc.com/;Malin Corporation plc;5,9;6,17;0,96;3,88;1,35;0
FR0000030074;Consumer Defensive;Beverages - Brewers;https://www.malteriesfrancobelges.fr/;Malteries Franco-Belges Société Anonyme;600;0;0;0;1,16;0
FR0000038606;Industrials;Farm & Heavy Construction Machinery;https://www.manitou.com/;Manitou BF SA;21;54,11;0,39;1,89;0,42;0,12
DE000A0JQ5U3;Technology;Semiconductor Equipment & Materials;https://www.manz.com/;Manz AG;5,98;31,59;0,19;-16,16;0,39;0
ES0124244E34;Financial Services;Insurance - Diversified;https://www.mapfre.com/;Mapfre, S.A.;2,154;17,96;0,12;-0,15;0,15;3,6
IT0005364333;Technology;Software - Application;https://mapsgroup.it/;Maps S.p.A.;2,5;2,53;0,99;-5,1;0,42;0
FR0013400835;Industrials;Staffing & Employment Services;https://www.mare-nostrum.eu/;Mare Nostrum SA;0,48;11,23;0,04;-0,22;0,08;0
IT0003428445;Consumer Defensive;Food Distribution;https://www.marr.it/;MARR S.p.A.;12,14;15,44;0,79;-24,78;0,35;0,28
PTMFR0AM0003;Industrials;Engineering & Construction;https://www.martifer.pt/;Martifer SGPS, S.A.;1,635;2,69;0,61;-2,97;0,3;0
IT0004376858;Industrials;Specialty Industrial Machinery;https://marzocchipompe.com/;Marzocchi Pompe S.p.A.;3,98;8,35;0,48;4,57;0,53;0
IT0004125677;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.masi.it/;Masi Agricola S.p.A.;4,75;6,04;0,79;-15,83;0,7;0
FR0004155687;Consumer Defensive;Household & Personal Products;https://www.mastrad-paris.fr/;Mastrad Société Anonyme;0,0098;0,06;0,16;0;0,56;0
IT0005388449;Technology;Computer Hardware;https://www.maticafintec.com/;Matica Fintec S.p.A.;1,65;2,1;0,79;3,06;0,77;0
NO0013008664;Consumer Cyclical;Internet Retail;https://ny.mve.no/;Matvareexpressen As;69,5;120,56;0,58;-106,92;0,38;0
FR0010609263;;;;;0,366;0;0;0;0;0
